word,count,str_sandhi_rachana
रकमेची,2,र् + अ + क् + अ + म + े + च + ी
रकमेचे,1,र् + अ + क् + अ + म + े + च + े
रकाना,1,र् + अ + क + ा + न + ा
रकिबुल,1,र् + अ + क + ि + ब + ु + ल् + अ
रक्कम,7,र् + अ + क् + क् + अ + म् + अ
रक्ताचे,2,र् + अ + क् + त + ा + च + े
रक्षण,1,र् + अ + क् + ष् + अ + ण् + अ
रखडली,2,र् + अ + ख् + अ + ड् + अ + ल + ी
रचणारे,1,र् + अ + च् + अ + ण + ा + र + े
रचनेतही,1,र् + अ + च् + अ + न + े + त् + अ + ह + ी
रचनेमध्ये,1,र् + अ + च् + अ + न + े + म् + अ + ध् + य + े
रचनेवर,1,र् + अ + च् + अ + न + े + व् + अ + र् + अ
रचला,3,र् + अ + च् + अ + ल + ा
रचलेला,2,र् + अ + च् + अ + ल + े + ल + ा
रचल्याचा,1,र् + अ + च् + अ + ल् + य + ा + च + ा
रजत,2,र् + अ + ज् + अ + त् + अ
रजा,1,र् + अ + ज + ा
रझा,1,र् + अ + झ + ा
रडार,1,र् + अ + ड + ा + र् + अ
रणजित,1,र् + अ + ण् + अ + ज + ि + त् + अ
रणधुमाळीमध्ये,1,र् + अ + ण् + अ + ध + ु + म + ा + ळ + ी + म् + अ + ध् + य + े
रद्द,6,र् + अ + द् + द् + अ
रभाग,1,र् + अ + भ + ा + ग् + अ
रमेश,2,र् + अ + म + े + श् + अ
रमोन,1,र् + अ + म + ो + न् + अ
रवाना,6,र् + अ + व + ा + न + ा
रविभवनकडे,1,र् + अ + व + ि + भ् + अ + व् + अ + न् + अ + क् + अ + ड + े
रविभवनमध्ये,1,र् + अ + व + ि + भ् + अ + व् + अ + न् + अ + म् + अ + ध् + य + े
रविवार,1,र् + अ + व + ि + व + ा + र् + अ
रविवारपासून,1,र् + अ + व + ि + व + ा + र् + अ + प + ा + स + ू + न् + अ
रविवारी,4,र् + अ + व + ि + व + ा + र + ी
रविशंकर,1,र् + अ + व + ि + श + ं + क् + अ + र् + अ
रवींद्र,3,र् + अ + व + ी + ं + द् + र् + अ
रवींद्रनाथ,2,र् + अ + व + ी + ं + द् + र् + अ + न + ा + थ् + अ
रशिया,2,र् + अ + श + ि + य + ा
रशियाचा,1,र् + अ + श + ि + य + ा + च + ा
रशियाचे,1,र् + अ + श + ि + य + ा + च + े
रशियाने,2,र् + अ + श + ि + य + ा + न + े
रशियाभारतचीन,1,र् + अ + श + ि + य + ा + भ + ा + र् + अ + त् + अ + च + ी + न् + अ
रस,2,र् + अ + स् + अ
रसद,1,र् + अ + स् + अ + द् + अ
रसायन,1,र् + अ + स + ा + य् + अ + न् + अ
रसायनांचा,1,र् + अ + स + ा + य् + अ + न + ा + ं + च + ा
रसायने,1,र् + अ + स + ा + य् + अ + न + े
रस्ते,1,र् + अ + स् + त + े
रा,1,र + ा
रांगा,1,र + ा + ं + ग + ा
राइट्स,1,र + ा + इ + ट् + स् + अ
राऊतांचा,1,र + ा + ऊ + त + ा + ं + च + ा
राऊफ,1,र + ा + ऊ + फ् + अ
राकेश,1,र + ा + क + े + श् + अ
राखणारी,1,र + ा + ख् + अ + ण + ा + र + ी
राखण्यास,1,र + ा + ख् + अ + ण् + य + ा + स् + अ
राखण्यासाठी,1,र + ा + ख् + अ + ण् + य + ा + स + ा + ठ + ी
राखली,1,र + ा + ख् + अ + ल + ी
राखीव,2,र + ा + ख + ी + व् + अ
राघव,2,र + ा + घ् + अ + व् + अ
राज,4,र + ा + ज् + अ
राजकार,1,र + ा + ज् + अ + क + ा + र् + अ
राजकारण,11,र + ा + ज् + अ + क + ा + र् + अ + ण् + अ
राजकारणात,13,र + ा + ज् + अ + क + ा + र् + अ + ण + ा + त् + अ
राजकारणातील,2,र + ा + ज् + अ + क + ा + र् + अ + ण + ा + त + ी + ल् + अ
राजकारणापेक्षा,1,र + ा + ज् + अ + क + ा + र् + अ + ण + ा + प + े + क् + ष + ा
राजकीय,23,र + ा + ज् + अ + क + ी + य् + अ
राजघाटवर,1,र + ा + ज् + अ + घ + ा + ट् + अ + व् + अ + र् + अ
राजद,1,र + ा + ज् + अ + द् + अ
राजदचे,1,र + ा + ज् + अ + द् + अ + च + े
राजदच्या,1,र + ा + ज् + अ + द् + अ + च् + य + ा
राजदूत,2,र + ा + ज् + अ + द + ू + त् + अ
राजधानी,1,र + ा + ज् + अ + ध + ा + न + ी
राजधानीच्या,1,र + ा + ज् + अ + ध + ा + न + ी + च् + य + ा
राजन,1,र + ा + ज् + अ + न् + अ
राजनाथ,6,र + ा + ज् + अ + न + ा + थ् + अ
राजनीतीज्ञ,1,र + ा + ज् + अ + न + ी + त + ी + ज् + ञ् + अ
राजनैतिक,1,र + ा + ज् + अ + न + ै + त + ि + क् + अ
राजपुत्र,1,र + ा + ज् + अ + प + ु + त् + र् + अ
राजभवनात,3,र + ा + ज् + अ + भ् + अ + व् + अ + न + ा + त् + अ
राजवट,7,र + ा + ज् + अ + व् + अ + ट् + अ
राजवटीखाली,2,र + ा + ज् + अ + व् + अ + ट + ी + ख + ा + ल + ी
राजवटीत,7,र + ा + ज् + अ + व् + अ + ट + ी + त् + अ
राजवटीतील,1,र + ा + ज् + अ + व् + अ + ट + ी + त + ी + ल् + अ
राजवटीबाबत,1,र + ा + ज् + अ + व् + अ + ट + ी + ब + ा + ब् + अ + त् + अ
राजवटीला,3,र + ा + ज् + अ + व् + अ + ट + ी + ल + ा
राजवटीवरच्या,1,र + ा + ज् + अ + व् + अ + ट + ी + व् + अ + र् + अ + च् + य + ा
राजवटीविरोधात,1,र + ा + ज् + अ + व् + अ + ट + ी + व + ि + र + ो + ध + ा + त् + अ
राजवटीस,1,र + ा + ज् + अ + व् + अ + ट + ी + स् + अ
राजस्थानचे,1,र + ा + ज् + अ + स् + थ + ा + न् + अ + च + े
राजस्थानच्या,1,र + ा + ज् + अ + स् + थ + ा + न् + अ + च् + य + ा
राजा,8,र + ा + ज + ा
राजी,2,र + ा + ज + ी
राजीनामा,4,र + ा + ज + ी + न + ा + म + ा
राजीनाम्याची,1,र + ा + ज + ी + न + ा + म् + य + ा + च + ी
राजीनाम्याचे,1,र + ा + ज + ी + न + ा + म् + य + ा + च + े
राजीब,1,र + ा + ज + ी + ब् + अ
राजू,1,र + ा + ज + ू
राजे,2,र + ा + ज + े
राजेंद्र,4,र + ा + ज + े + ं + द् + र् + अ
राज्य,18,र + ा + ज् + य् + अ
राज्यकर्त्यांच्या,1,र + ा + ज् + य् + अ + क् + अ + र् + त् + य + ा + ं + च् + य + ा
राज्यघटना,2,र + ा + ज् + य् + अ + घ् + अ + ट् + अ + न + ा
राज्यघटनेकडे,1,र + ा + ज् + य् + अ + घ् + अ + ट् + अ + न + े + क् + अ + ड + े
राज्यघटनेचा,1,र + ा + ज् + य् + अ + घ् + अ + ट् + अ + न + े + च + ा
राज्यघटनेचे,3,र + ा + ज् + य् + अ + घ् + अ + ट् + अ + न + े + च + े
राज्यपाल,4,र + ा + ज् + य् + अ + प + ा + ल् + अ
राज्यपालांनी,3,र + ा + ज् + य् + अ + प + ा + ल + ा + ं + न + ी
राज्यभर,2,र + ा + ज् + य् + अ + भ् + अ + र् + अ
राज्यमंत्री,5,र + ा + ज् + य् + अ + म + ं + त् + र + ी
राज्यमंत्रीही,1,र + ा + ज् + य् + अ + म + ं + त् + र + ी + ह + ी
राज्यसभेचे,3,र + ा + ज् + य् + अ + स् + अ + भ + े + च + े
राज्यसभेच्या,2,र + ा + ज् + य् + अ + स् + अ + भ + े + च् + य + ा
राज्यसभेत,2,र + ा + ज् + य् + अ + स् + अ + भ + े + त् + अ
राज्यसभेतील,1,र + ा + ज् + य् + अ + स् + अ + भ + े + त + ी + ल् + अ
राज्यसभेने,1,र + ा + ज् + य् + अ + स् + अ + भ + े + न + े
राज्यांकडे,1,र + ा + ज् + य + ा + ं + क् + अ + ड + े
राज्यांत,2,र + ा + ज् + य + ा + ं + त् + अ
राज्यांतील,3,र + ा + ज् + य + ा + ं + त + ी + ल् + अ
राज्यांना,6,र + ा + ज् + य + ा + ं + न + ा
राज्यांनी,3,र + ा + ज् + य + ा + ं + न + ी
राज्यांमधील,1,र + ा + ज् + य + ा + ं + म् + अ + ध + ी + ल् + अ
राज्यांमध्ये,5,र + ा + ज् + य + ा + ं + म् + अ + ध् + य + े
राज्यांसाठी,2,र + ा + ज् + य + ा + ं + स + ा + ठ + ी
राज्याचा,1,र + ा + ज् + य + ा + च + ा
राज्याची,1,र + ा + ज् + य + ा + च + ी
राज्याचे,14,र + ा + ज् + य + ा + च + े
राज्याच्या,5,र + ा + ज् + य + ा + च् + य + ा
राज्यात,20,र + ा + ज् + य + ा + त् + अ
राज्यातही,1,र + ा + ज् + य + ा + त् + अ + ह + ी
राज्यातील,6,र + ा + ज् + य + ा + त + ी + ल् + अ
राज्याबाहेर,1,र + ा + ज् + य + ा + ब + ा + ह + े + र् + अ
राज्याबाहेरील,3,र + ा + ज् + य + ा + ब + ा + ह + े + र + ी + ल् + अ
राज्यामध्ये,1,र + ा + ज् + य + ा + म् + अ + ध् + य + े
राज्याला,2,र + ा + ज् + य + ा + ल + ा
